host_response_rate,host_identity_verified,host_total_listings_count,is_location_exact,property_type,accommodates,price,minimum_nights,number_of_reviews,review_scores_rating,instant_bookable,cancellation_policy,reviews_per_month,fraud
100,1,13,1,0,2,12500,1,171,92.0,1,2,6.23,1
100,1,2,1,8,2,9900,1,125,94.0,0,2,4.58,1
100,1,13,1,0,2,12500,1,171,92.0,1,2,6.23,1
88,1,1,1,0,3,19900,7,6,97.0,1,2,3.75,1
70,0,1,0,8,3,12900,1,2,60.0,0,0,0.56,1
100,0,12,1,0,2,17500,5,12,98.0,0,2,0.18,1
100,1,1,1,0,4,21500,2,27,96.0,0,2,1.88,1
100,1,1,1,4,1,8900,1,48,91.0,1,2,2.0,1
100,1,1,1,8,2,7100,3,198,96.0,0,1,3.86,1
67,1,1,1,8,2,5900,1,8,83.0,0,1,0.75,1
100,1,2,1,0,6,25000,2,64,86.0,0,2,1.88,1
100,1,1,1,0,2,18000,2,74,97.0,0,2,4.84,1
100,1,1,0,0,2,12500,1,90,95.0,0,2,7.48,1
88,1,1,1,0,3,19900,7,6,97.0,1,2,3.75,1
100,1,1,0,0,2,17500,1,39,93.0,0,2,1.61,1
100,1,1,1,0,4,14700,3,132,94.0,0,2,3.45,1
100,1,1,1,0,2,18000,2,25,97.0,0,2,3.16,1
100,1,1,1,8,2,4500,1,47,83.0,1,1,3.7,1
100,1,4,1,1,2,9900,2,65,93.0,1,1,4.05,1
100,1,2,1,0,3,12500,1,140,94.0,0,2,6.37,1
100,1,7,1,8,3,8300,1,231,96.0,1,0,6.23,1
100,0,1,1,0,2,40000,5,0,100.0,0,0,1.0,0
90,1,2,1,0,2,5000,1,27,97.0,0,2,2.81,0
100,0,3,1,0,2,20000,3,2,100.0,0,2,0.13,0
100,1,1,1,0,4,28100,4,12,98.0,0,1,2.61,0
70,0,1,0,0,1,2700,2,1,100.0,0,1,0.25,0
100,1,13,1,8,2,7500,1,83,96.0,0,2,3.43,0
100,1,1,0,0,3,10900,7,0,100.0,0,2,1.0,0
100,1,2,1,0,5,22900,4,33,94.0,0,2,1.01,0
100,0,1,1,0,6,37500,1,24,98.0,0,1,8.0,0
95,1,1,1,0,3,20000,1,68,95.0,1,2,2.81,0
100,1,1,1,0,3,6700,1,4,100.0,0,1,0.69,0
75,1,1,1,4,3,22500,2,2,100.0,0,0,2.0,0
100,0,2,1,0,1,7000,1,2,100.0,1,0,2.0,0
100,1,3,1,8,2,6000,1,19,100.0,0,0,1.82,0
20,1,2,1,0,5,24000,1,4,93.0,0,0,0.66,0
99,1,24,0,8,2,7900,2,0,100.0,1,2,1.0,0
95,1,1,1,4,1,5500,1,30,92.0,0,0,1.93,0
100,1,1,1,0,2,9900,14,0,100.0,0,2,1.0,0
89,1,558,1,0,2,20900,2,6,87.0,0,3,0.17,0
89,1,558,1,0,4,31000,7,2,80.0,0,3,0.05,0
100,1,4,1,0,3,20400,1,0,100.0,1,2,1.0,0
60,1,2,1,0,2,10000,1,1,100.0,0,2,0.46,0
100,1,17,1,0,3,12500,2,30,88.0,0,2,2.12,0
89,1,558,1,0,2,27900,2,6,80.0,0,3,0.12,0
97,1,2,1,1,8,7000,1,5,64.0,0,2,0.67,0
100,0,8,1,9,2,9900,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,5500,2,5,100.0,0,1,0.61,0
100,0,22,0,0,1,3100,10,2,100.0,0,1,1.76,0
100,1,2,1,0,2,15900,1,37,100.0,0,0,3.57,0
100,0,1,0,0,1,3500,20,1,80.0,0,0,1.0,0
100,0,1,1,0,2,25000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,4,13500,1,3,100.0,0,0,0.55,0
100,1,1,1,0,3,35000,1,19,98.0,0,1,0.63,0
100,1,1,1,0,1,9000,3,1,80.0,0,0,0.09,0
100,1,4,1,1,2,9900,2,32,94.0,1,1,2.71,0
100,1,1,1,0,2,24900,1,16,97.0,0,1,0.72,0
100,0,1,1,0,3,55000,1,0,100.0,0,0,1.0,0
100,1,2,0,0,1,10000,1,0,100.0,0,2,1.0,0
100,1,17,1,0,4,20900,2,0,100.0,1,2,1.0,0
61,1,2,1,8,1,4500,30,10,96.0,0,0,1.89,0
100,0,1,1,0,3,15000,1,0,100.0,0,0,1.0,0
100,1,1,1,4,2,20000,14,2,100.0,1,2,0.16,0
100,1,2,0,8,6,25000,3,4,100.0,0,0,0.85,0
100,1,1,0,0,1,4000,1,7,97.0,0,1,7.0,0
100,1,3,1,0,2,15700,2,81,88.0,0,2,2.25,0
100,1,1,1,8,2,5000,2,14,99.0,0,0,1.23,0
100,0,1,1,0,6,20000,3,1,100.0,0,0,0.22,0
98,1,749,1,0,3,16900,5,1,40.0,0,2,0.22,0
100,1,1,1,0,2,7000,1,4,90.0,0,0,1.03,0
100,1,1,1,0,4,29500,1,8,88.0,0,1,0.23,0
100,0,1,1,0,2,25000,1,0,100.0,0,0,1.0,0
100,1,1,1,4,2,9900,1,19,98.0,0,1,3.61,0
89,1,558,1,0,2,22500,3,4,90.0,0,3,0.05,0
100,1,4,1,0,1,6000,7,0,100.0,0,2,1.0,0
100,0,2,1,8,2,7500,5,0,100.0,0,0,1.0,0
100,0,1,1,0,4,13500,1,0,100.0,0,0,1.0,0
61,1,2,1,8,2,4500,1,51,96.0,1,1,7.22,0
100,1,2,1,8,1,7000,3,0,100.0,0,1,1.0,0
100,1,13,1,8,2,6700,1,66,92.0,0,2,2.9,0
96,1,313,1,0,5,38900,3,23,96.0,0,1,0.78,0
97,1,5,1,0,2,16000,3,12,100.0,1,0,1.73,0
100,0,6,1,0,1,7000,1,0,100.0,1,0,1.0,0
100,0,1,0,8,1,9000,2,9,90.0,1,1,0.32,0
43,0,1,1,4,2,35000,1,0,100.0,0,0,1.0,0
100,0,1,1,0,4,20000,1,0,100.0,0,0,1.0,0
100,1,1,0,0,2,6500,1,22,89.0,0,2,1.99,0
100,1,4,0,8,8,16900,1,27,87.0,0,2,1.04,0
100,1,1,1,9,4,22000,3,17,96.0,0,1,0.59,0
100,1,52,1,0,2,15000,7,2,90.0,0,2,0.13,0
100,1,52,1,0,2,15000,7,5,80.0,0,2,0.34,0
100,1,1,1,0,4,11000,7,1,100.0,0,2,0.13,0
100,0,37,0,4,6,42500,3,0,100.0,0,2,1.0,0
100,1,3,1,9,2,3000,1,2,100.0,0,1,0.3,0
91,1,1,1,0,2,22500,1,0,100.0,0,2,1.0,0
100,1,1,1,8,2,7000,1,36,96.0,0,1,6.0,0
71,1,363,1,4,4,28900,3,14,93.0,1,2,1.22,0
100,1,7,1,0,6,25000,3,23,90.0,0,2,1.11,0
89,1,558,1,0,4,32900,30,4,95.0,0,3,0.17,0
100,1,1,1,0,1,6000,2,1,100.0,0,2,0.21,0
100,0,1,1,0,3,11900,1,0,100.0,1,1,1.0,0
93,1,17,1,0,1,3500,30,2,100.0,0,2,0.67,0
100,0,0,1,8,2,5500,3,0,100.0,0,1,1.0,0
100,0,1,1,8,2,4500,7,2,100.0,0,0,0.47,0
100,1,15,1,0,8,50000,3,10,98.0,0,2,0.85,0
96,1,28,0,0,3,8800,1,0,100.0,1,2,1.0,0
100,0,4,1,1,2,32500,1,0,100.0,0,2,1.0,0
100,1,1,1,0,2,6000,2,0,100.0,0,1,1.0,0
100,0,4,1,8,2,4500,4,2,100.0,0,0,0.17,0
71,1,363,1,0,6,23900,3,4,95.0,1,2,2.4,0
96,1,28,1,0,7,24900,2,0,100.0,0,2,1.0,0
100,1,1,1,0,5,13000,1,19,79.0,0,2,1.11,0
96,1,2,1,0,2,12500,1,54,97.0,0,1,2.81,0
100,1,1,1,8,2,19000,3,6,90.0,0,1,1.89,0
100,1,3,0,4,4,15500,2,0,100.0,1,2,1.0,0
100,1,2,1,0,5,22500,1,1,60.0,0,1,1.0,0
100,1,1,1,0,4,15000,2,11,91.0,0,1,1.89,0
100,1,1,1,0,2,16000,4,4,95.0,0,1,0.32,0
100,1,4,1,0,2,12000,1,17,96.0,0,2,0.41,0
100,1,13,1,0,4,29500,3,30,85.0,0,2,1.25,0
89,0,1,1,0,4,10000,2,7,90.0,0,2,0.63,0
100,1,1,1,0,4,22000,1,2,60.0,0,1,0.12,0
100,1,2,0,0,7,45000,1,0,100.0,0,0,1.0,0
100,1,2,0,8,4,12500,2,0,100.0,0,1,1.0,0
96,1,313,1,0,3,27200,20,1,100.0,0,1,0.05,0
100,1,4,1,0,4,15400,2,51,93.0,1,1,4.9,0
92,0,1,0,0,1,2000,1,0,100.0,0,0,1.0,0
100,1,4,1,4,2,8000,1,9,98.0,1,2,2.41,0
100,1,1,1,11,2,9500,2,25,98.0,0,2,2.12,0
100,1,1,1,8,2,9900,1,108,97.0,0,1,2.92,0
100,1,1,1,0,8,29900,1,27,89.0,0,2,2.04,0
90,1,1,1,0,2,6500,2,50,96.0,0,0,1.73,0
98,1,22,1,10,2,13000,2,0,100.0,0,2,1.0,0
100,1,1,1,8,4,29900,2,26,95.0,0,2,0.92,0
100,1,1,1,8,2,7900,2,29,99.0,0,0,2.25,0
90,1,1,1,0,1,4200,1,4,85.0,0,0,1.5,0
100,1,52,1,0,2,13700,7,1,100.0,0,2,0.09,0
100,1,1,1,0,2,7500,1,93,96.0,0,1,3.72,0
100,1,2,1,4,2,7500,2,8,100.0,0,0,1.7,0
90,1,1,1,10,4,25000,3,0,100.0,0,2,1.0,0
100,1,1,0,0,4,12000,2,5,100.0,0,0,5.0,0
50,1,1,1,0,1,10000,1,0,100.0,0,0,1.0,0
99,1,24,1,8,2,7900,2,4,95.0,1,2,0.36,0
100,0,2,1,0,2,6700,2,12,89.0,0,1,1.17,0
98,1,749,1,0,5,19900,10,0,100.0,0,2,1.0,0
100,1,1,1,8,2,15000,1,1,100.0,0,2,0.37,0
100,1,1,0,0,2,8000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,15000,1,3,100.0,0,1,0.16,0
98,1,24,1,0,6,25000,2,42,92.0,0,2,1.41,0
100,1,2,1,0,6,23800,1,9,96.0,0,0,0.68,0
100,1,1,1,9,4,13000,1,12,100.0,0,1,0.82,0
70,1,1,1,8,2,8400,3,10,94.0,0,1,2.17,0
100,0,1,1,0,1,8500,1,2,90.0,0,0,1.09,0
97,1,21,1,0,3,23800,2,10,92.0,0,1,2.63,0
100,1,1,1,0,3,20000,1,3,80.0,0,0,0.52,0
100,0,1,1,0,2,8900,1,2,100.0,0,0,2.0,0
100,1,1,1,0,2,11000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,19000,2,0,100.0,0,2,1.0,0
100,0,1,1,0,1,39000,1,0,100.0,0,1,1.0,0
100,0,1,1,0,1,137200,1,0,100.0,0,0,1.0,0
100,1,2,1,0,2,9300,4,20,95.0,0,1,0.64,0
100,1,1,1,0,2,7000,1,14,99.0,0,1,1.42,0
100,1,1,0,0,2,10000,1,13,100.0,0,0,2.1,0
100,1,1,1,0,2,8500,1,3,80.0,0,1,0.88,0
100,0,1,1,8,2,10000,1,0,100.0,0,0,1.0,0
80,0,2,1,0,1,16900,1,3,100.0,0,0,0.24,0
96,1,313,1,0,3,21500,3,0,100.0,0,1,1.0,0
100,1,52,1,0,2,15500,7,2,100.0,0,2,0.63,0
100,1,6,1,8,2,11800,1,29,94.0,1,2,1.81,0
99,1,24,1,10,1,22500,1,0,100.0,0,2,1.0,0
100,1,6,0,0,4,17500,1,0,100.0,0,0,1.0,0
100,1,7,1,0,2,3900,14,1,40.0,0,0,0.45,0
100,0,1,1,0,6,10000,1,2,60.0,0,2,0.53,0
100,0,1,1,0,2,15000,2,1,100.0,0,2,0.12,0
100,1,2,1,0,2,8500,1,0,100.0,0,0,1.0,0
100,0,4,1,0,6,22000,2,14,94.0,0,2,3.93,0
100,1,1,1,0,5,18000,1,6,92.0,0,0,0.39,0
100,1,7,1,0,4,19500,3,23,95.0,0,2,0.5,0
100,1,1,1,0,4,20000,3,0,100.0,0,1,1.0,0
96,1,28,0,0,2,6900,1,0,100.0,1,2,1.0,0
100,0,4,1,7,4,28900,3,1,100.0,0,2,1.0,0
97,1,1,1,0,2,7500,1,5,100.0,1,0,5.0,0
98,1,749,1,0,3,23900,3,3,100.0,0,2,0.2,0
92,1,2,1,0,1,4000,1,0,100.0,1,0,1.0,0
90,1,1,1,0,2,12000,3,15,93.0,0,0,3.54,0
100,1,5,1,0,2,7600,1,57,92.0,1,2,4.68,0
100,1,122,1,0,5,32600,10,0,100.0,0,1,1.0,0
100,1,1,1,0,6,9900,3,23,97.0,0,0,2.48,0
100,0,2,1,0,2,14000,1,13,89.0,0,0,3.0,0
100,1,6,1,0,8,62500,2,1,100.0,0,1,0.94,0
100,1,1,1,0,2,6500,1,15,97.0,0,1,8.49,0
100,0,4,1,8,5,50000,2,0,100.0,0,0,1.0,0
100,0,1,1,1,2,8500,3,23,95.0,1,2,2.18,0
98,1,749,1,0,5,29900,3,1,80.0,0,2,0.58,0
100,1,1,1,0,1,15000,1,0,100.0,0,0,1.0,0
100,1,1,0,0,2,19600,1,13,100.0,0,1,3.61,0
100,0,1,0,0,2,11500,1,0,100.0,0,2,1.0,0
100,0,4,1,8,2,4000,5,11,95.0,0,1,0.8,0
100,0,1,1,0,2,7500,1,0,100.0,0,2,1.0,0
100,1,2,1,8,6,17000,2,5,87.0,0,0,0.47,0
100,1,14,1,0,2,4700,1,0,100.0,1,0,1.0,0
100,1,307,1,0,7,16800,2,4,85.0,0,2,0.54,0
90,1,1,1,8,2,22500,2,7,100.0,0,2,0.5,0
98,1,24,1,10,2,10500,2,0,100.0,0,2,1.0,0
36,0,2,1,8,1,5000,1,12,89.0,0,2,0.72,0
100,1,1,1,0,2,19500,3,56,96.0,0,1,1.8,0
100,0,1,1,4,7,60000,1,6,83.0,0,0,3.0,0
100,1,1,1,0,4,17500,2,8,98.0,0,2,0.71,0
100,1,1,1,0,3,27500,2,7,100.0,0,0,2.41,0
100,1,1,0,11,2,20000,2,1,100.0,0,0,0.48,0
98,1,749,1,0,5,19900,3,0,100.0,0,2,1.0,0
100,0,1,0,0,4,20000,1,6,90.0,0,0,0.44,0
100,0,1,1,0,2,9000,1,43,95.0,0,2,1.06,0
100,0,2,1,4,2,13000,3,3,100.0,1,2,3.0,0
100,1,1,1,0,3,25000,2,10,95.0,0,2,0.69,0
100,0,1,0,0,1,4500,1,3,93.0,0,2,3.0,0
100,1,1,1,0,2,7000,2,1,100.0,0,1,1.0,0
100,1,307,1,0,5,14600,2,2,90.0,0,2,0.2,0
100,0,1,1,0,2,6000,2,2,100.0,1,0,0.92,0
100,1,2,1,8,5,18000,21,1,100.0,0,2,0.13,0
100,1,1,1,0,2,18400,2,1,100.0,0,1,0.26,0
30,0,1,1,0,3,15000,3,2,100.0,0,0,1.58,0
100,1,1,1,0,2,25000,2,10,96.0,0,2,0.37,0
89,1,558,1,0,4,34900,4,2,90.0,0,3,1.46,0
100,1,1,0,0,4,28700,2,10,98.0,0,2,0.44,0
92,1,2,1,0,2,20500,3,15,99.0,0,2,1.71,0
100,1,1,1,9,2,20900,1,15,100.0,0,1,4.89,0
100,1,6,0,0,1,9200,2,78,96.0,0,1,3.5,0
100,1,3,1,8,3,7900,2,118,93.0,1,2,1.96,0
100,1,3,0,4,4,45000,2,6,100.0,0,1,3.67,0
100,1,307,1,0,5,11900,2,0,100.0,0,2,1.0,0
100,0,2,1,1,1,7900,2,0,100.0,0,0,1.0,0
100,0,1,1,10,4,30000,1,1,100.0,0,0,1.0,0
100,1,2,1,8,4,15000,1,5,100.0,0,2,0.31,0
100,0,1,1,0,1,11000,1,2,100.0,1,0,1.03,0
100,1,1,1,8,6,30000,3,3,100.0,0,2,1.41,0
100,0,1,1,0,1,13400,2,1,100.0,0,0,0.31,0
100,1,1,1,4,3,12500,1,4,100.0,0,1,4.0,0
100,1,1,1,0,3,22500,1,0,100.0,0,0,1.0,0
97,1,21,1,0,2,19900,2,2,100.0,0,1,0.55,0
100,0,1,1,0,2,28500,2,20,87.0,0,1,1.28,0
69,1,3,1,8,2,10000,2,0,100.0,0,0,1.0,0
100,0,1,1,0,1,3200,20,1,20.0,1,0,0.65,0
98,1,749,1,0,5,31900,3,0,100.0,0,2,1.0,0
100,1,2,1,8,2,6700,1,20,96.0,0,0,0.58,0
71,1,363,0,0,4,16900,3,0,100.0,1,2,1.0,0
79,1,18,1,0,1,4900,2,0,100.0,0,2,1.0,0
100,1,7,1,11,2,9900,1,3,93.0,0,2,1.67,0
100,1,52,1,0,2,15000,7,3,87.0,0,2,0.23,0
98,1,749,1,0,5,19900,3,0,100.0,0,2,1.0,0
100,1,1,1,0,1,7500,2,42,95.0,0,2,1.63,0
100,0,1,0,0,1,10700,1,1,100.0,0,2,1.0,0
100,0,4,1,0,1,4500,1,1,60.0,1,0,1.0,0
100,0,1,1,0,7,22500,2,0,100.0,0,1,1.0,0
100,1,3,1,0,2,25000,1,1,80.0,0,2,1.0,0
100,1,1,1,0,1,7200,1,0,100.0,0,1,1.0,0
100,0,1,1,0,2,13000,1,1,100.0,0,0,0.1,0
100,0,1,1,8,11,45000,3,28,98.0,0,2,1.36,0
100,0,6,1,8,1,5000,1,0,100.0,0,2,1.0,0
100,0,3,0,0,3,19900,2,0,100.0,0,0,1.0,0
100,1,2,1,0,2,8000,1,10,90.0,0,1,2.31,0
100,1,15,1,0,5,37500,3,62,98.0,1,2,4.08,0
100,1,1,1,0,2,26000,2,0,100.0,0,1,1.0,0
100,0,22,0,0,1,3100,10,2,90.0,0,1,0.78,0
90,1,1,1,0,4,22500,1,7,91.0,0,2,3.62,0
100,1,1,1,0,1,7000,1,1,100.0,0,0,1.0,0
100,1,52,1,0,2,15700,7,2,80.0,0,2,0.16,0
92,1,2,1,0,1,4400,1,34,91.0,1,0,5.23,0
100,1,1,1,0,2,13000,2,15,97.0,0,0,1.08,0
90,0,1,1,0,2,30000,5,2,90.0,0,2,0.52,0
100,1,2,1,8,4,12000,3,19,98.0,0,1,5.7,0
100,1,1,0,0,3,16000,2,0,100.0,1,1,1.0,0
100,1,1,1,8,1,3300,6,16,95.0,0,2,1.83,0
82,1,1,1,0,1,7400,1,6,93.0,0,0,6.0,0
100,0,37,0,0,3,19900,3,0,100.0,0,2,1.0,0
33,0,1,1,0,2,15000,1,4,75.0,0,0,0.32,0
100,0,12,1,0,3,11500,5,9,89.0,0,2,0.23,0
100,1,1,1,0,2,6500,1,13,94.0,0,0,1.19,0
100,1,1,1,9,2,12000,3,13,87.0,0,1,2.15,0
100,1,4,0,0,9,26400,1,6,100.0,0,2,3.91,0
98,1,749,1,0,3,16900,3,0,100.0,0,2,1.0,0
100,1,1,0,0,4,19500,2,15,97.0,0,1,1.04,0
69,0,2,0,8,6,23200,2,3,80.0,0,0,3.0,0
88,1,2,1,0,2,5200,7,14,95.0,0,1,3.62,0
100,1,1,1,4,5,18900,3,1,100.0,0,2,0.21,0
90,1,2,1,0,4,15000,1,1,80.0,0,0,0.22,0
98,1,749,1,0,5,31900,3,5,76.0,0,2,0.36,0
100,1,1,1,0,4,12000,3,2,100.0,1,1,0.71,0
100,1,1,1,0,2,9000,2,1,100.0,0,1,0.06,0
100,0,2,1,0,4,13800,1,2,40.0,1,2,1.28,0
100,1,1,0,0,2,9900,1,0,100.0,0,0,1.0,0
0,0,1,1,0,1,99900,1,0,100.0,0,0,1.0,0
100,1,1,1,0,3,24900,2,4,100.0,0,2,0.27,0
100,0,1,1,0,3,12500,1,4,80.0,1,2,0.55,0
100,1,4,1,4,2,9000,2,0,100.0,0,2,1.0,0
100,1,16,1,0,4,24900,1,0,100.0,0,2,1.0,0
100,1,3,1,0,5,20000,2,3,80.0,0,1,0.38,0
71,1,363,1,4,2,22900,3,5,92.0,1,2,0.96,0
96,1,313,1,0,5,36300,3,3,80.0,0,1,0.17,0
71,1,363,1,4,6,25900,3,3,93.0,1,2,1.67,0
100,1,3,1,8,1,7300,4,1,100.0,0,2,0.1,0
100,1,1,0,0,4,14000,1,0,100.0,1,2,1.0,0
93,1,17,1,0,1,3500,30,3,93.0,0,2,0.34,0
98,1,749,1,0,3,20900,15,0,100.0,0,0,1.0,0
100,1,15,1,0,2,28900,4,25,90.0,0,2,1.09,0
100,1,5,1,0,2,6900,3,11,98.0,0,2,0.88,0
100,0,1,1,8,5,50000,4,0,100.0,0,0,1.0,0
99,1,24,1,0,2,7900,2,6,100.0,1,2,6.0,0
100,1,10,1,0,6,19500,1,18,96.0,0,0,7.4,0
100,1,2,0,0,3,13000,2,0,100.0,0,1,1.0,0
100,1,3,1,11,2,8500,1,0,100.0,0,0,1.0,0
100,1,1,0,0,4,19500,1,1,100.0,0,0,0.19,0
93,1,17,1,0,1,3300,30,1,100.0,0,2,1.0,0
99,1,24,1,8,2,12900,2,9,100.0,1,2,0.9,0
100,0,1,1,0,2,5000,2,0,100.0,1,0,1.0,0
100,0,1,1,8,1,2700,1,0,100.0,0,0,1.0,0
100,1,1,1,4,2,11900,7,2,90.0,0,2,1.3,0
100,1,1,0,0,1,3300,7,0,100.0,0,1,1.0,0
80,0,3,1,0,6,50000,1,0,100.0,0,0,1.0,0
92,1,2,1,9,1,15000,1,24,100.0,0,2,0.99,0
100,1,1,1,0,4,46400,2,40,97.0,0,1,1.1,0
100,1,1,1,8,8,65000,4,8,98.0,0,2,2.76,0
100,0,1,1,0,1,5700,1,7,97.0,1,0,1.67,0
100,1,1,1,0,2,11000,2,68,96.0,0,1,3.75,0
100,1,2,1,8,5,20500,2,9,87.0,0,1,0.7,0
96,1,313,1,0,5,38900,3,22,92.0,0,1,0.74,0
100,1,15,1,0,6,32500,2,48,99.0,1,2,4.3,0
100,0,1,0,9,2,7200,1,0,100.0,0,2,1.0,0
100,0,1,1,0,2,5000,1,0,100.0,0,0,1.0,0
100,0,1,1,0,4,17500,2,3,87.0,0,0,0.86,0
71,1,363,1,0,3,13900,3,0,100.0,1,2,1.0,0
100,0,1,1,0,1,20000,25,0,100.0,0,2,1.0,0
98,1,3,0,0,3,12000,3,5,100.0,0,2,1.6,0
80,1,1,1,11,2,13000,3,8,100.0,0,2,0.78,0
100,1,1,1,8,6,37500,2,9,100.0,0,2,0.25,0
100,0,1,1,0,4,35000,1,0,100.0,0,0,1.0,0
100,1,2,1,0,7,84900,5,9,100.0,0,2,0.34,0
100,1,1,0,4,3,21000,2,0,100.0,0,2,1.0,0
100,1,9,1,8,1,5800,1,3,100.0,0,2,0.52,0
100,0,1,1,0,1,10000,1,0,100.0,0,0,1.0,0
100,1,1,1,0,5,14000,1,8,98.0,1,0,8.0,0
100,1,2,1,0,6,30000,1,2,100.0,0,1,0.18,0
100,0,1,1,0,2,16000,7,1,60.0,0,2,0.09,0
100,1,1,1,8,2,4500,3,4,85.0,0,1,1.03,0
100,0,3,1,0,2,18000,2,0,100.0,0,2,1.0,0
100,1,14,1,8,1,5000,1,2,100.0,0,2,1.09,0
98,1,749,1,0,5,31900,3,3,80.0,0,2,0.66,0
100,1,2,0,0,2,12500,1,10,94.0,0,0,0.77,0
100,0,1,1,0,2,17500,2,3,87.0,0,1,0.26,0
100,1,2,1,0,2,10300,2,12,95.0,1,2,1.24,0
100,1,2,1,0,2,8000,1,95,97.0,1,1,3.91,0
100,0,1,1,0,4,25000,1,1,100.0,0,1,1.0,0
100,1,1,1,0,2,15000,1,5,92.0,0,0,0.51,0
90,0,1,1,0,2,27500,3,30,97.0,0,2,1.17,0
100,1,2,1,8,11,40000,2,54,93.0,0,2,0.82,0
100,1,1,1,0,4,20000,2,7,97.0,0,1,2.84,0
100,1,1,1,0,2,17500,1,18,99.0,0,0,1.42,0
100,1,2,1,8,2,14000,1,21,92.0,0,0,1.91,0
75,1,1,1,8,2,14500,3,7,91.0,0,1,0.56,0
100,0,1,1,0,1,12000,1,1,80.0,0,2,0.07,0
50,1,1,1,0,2,18000,1,17,99.0,0,1,1.46,0
100,1,2,1,8,8,26900,2,46,97.0,0,2,1.65,0
100,0,2,1,0,4,12500,2,22,96.0,1,2,2.29,0
100,1,1,1,0,4,15000,1,15,96.0,0,0,2.18,0
100,1,14,1,0,1,5800,1,1,100.0,0,2,0.6,0
100,1,1,1,0,2,4000,1,0,100.0,0,0,1.0,0
100,1,2,0,8,3,9500,2,15,93.0,0,0,2.54,0
100,0,1,1,0,2,11300,5,0,100.0,0,0,1.0,0
98,1,749,1,0,5,19900,3,2,80.0,0,2,0.3,0
100,1,52,1,0,2,15000,7,0,100.0,0,2,1.0,0
86,0,1,1,0,1,4000,1,0,100.0,0,0,1.0,0
70,1,2,1,0,4,30000,2,10,94.0,0,2,1.2,0
71,1,363,1,0,4,24900,3,0,100.0,1,2,1.0,0
100,0,4,1,8,2,4000,1,0,100.0,0,0,1.0,0
85,0,3,0,0,4,16500,1,36,83.0,0,2,8.71,0
100,0,11,1,0,4,18900,1,65,93.0,0,2,2.66,0
100,1,1,0,0,2,8500,2,10,84.0,0,2,0.34,0
100,1,3,1,8,2,7000,1,9,93.0,0,0,0.53,0
100,0,3,1,0,4,27000,4,0,100.0,1,2,1.0,0
100,1,2,1,0,3,25000,3,77,97.0,0,0,3.06,0
100,1,14,1,0,1,5500,1,0,100.0,0,2,1.0,0
100,1,1,1,0,2,15000,2,7,97.0,0,2,7.0,0
100,1,1,1,0,4,15000,1,0,100.0,1,0,1.0,0
100,0,1,1,4,4,27500,1,29,94.0,0,2,2.76,0
100,0,4,0,0,2,16000,1,4,75.0,0,2,1.26,0
70,1,1,1,0,2,11000,2,5,96.0,0,0,0.32,0
100,1,1,1,0,3,20000,2,15,92.0,0,2,1.08,0
100,0,12,1,0,4,22900,3,14,94.0,0,2,0.48,0
100,1,1,1,0,2,22500,2,0,100.0,0,0,1.0,0
100,0,2,0,8,2,7100,1,19,93.0,0,0,12.13,0
100,1,6,1,8,2,13000,1,0,100.0,1,2,1.0,0
100,0,1,1,0,2,9200,14,1,100.0,0,2,0.79,0
100,0,2,1,4,2,35000,2,3,100.0,0,0,0.63,0
100,1,1,1,4,7,26700,1,0,100.0,1,0,1.0,0
100,1,2,1,0,2,6000,2,0,100.0,0,1,1.0,0
100,1,1,1,0,2,4800,1,0,100.0,0,0,1.0,0
100,1,1,1,0,2,19300,1,56,95.0,0,2,3.83,0
100,0,1,1,0,1,12000,1,0,100.0,0,0,1.0,0
67,1,1,0,0,4,32900,1,1,100.0,0,1,1.0,0
100,0,22,0,0,1,3500,10,3,100.0,0,1,0.69,0
100,1,1,1,0,2,15900,3,20,95.0,0,1,0.91,0
100,1,1,1,12,2,7000,1,0,100.0,0,0,1.0,0
100,1,2,1,0,5,17500,2,0,100.0,0,0,1.0,0
100,0,1,1,0,2,9900,1,7,94.0,0,2,1.93,0
100,1,1,1,0,2,12900,1,2,100.0,0,0,0.26,0
77,0,16,1,0,4,24900,2,4,85.0,0,2,0.83,0
98,1,24,1,10,2,9500,2,2,80.0,0,2,0.91,0
100,1,1,1,4,6,35000,2,19,95.0,0,2,1.98,0
100,0,1,1,0,4,300000,1,0,100.0,0,0,1.0,0
94,1,2,0,0,3,17500,2,17,87.0,0,1,4.32,0
90,1,3,0,0,3,9900,4,9,93.0,0,2,1.08,0
99,1,24,0,0,2,8500,2,2,100.0,1,2,1.82,0
100,0,2,1,0,6,30000,4,9,88.0,1,2,1.74,0
100,0,4,1,8,4,24000,3,0,100.0,0,2,1.0,0
100,1,3,1,8,1,4500,2,13,92.0,0,1,0.97,0
40,0,1,1,0,1,6500,1,1,100.0,0,0,0.26,0
100,1,2,1,0,4,19800,1,1,100.0,0,2,0.08,0
100,1,1,1,4,3,25000,1,13,92.0,0,0,0.92,0
71,1,363,0,0,4,23900,3,7,97.0,1,2,1.79,0
100,1,7,0,0,7,65000,4,1,100.0,0,0,0.54,0
100,1,1,0,8,2,5000,1,65,94.0,0,2,7.36,0
